#{"t_start": 1769363565.8611612, "env_id": "CustomAnt-source-v5"}
r,l,t
-88.051127,71,0.19364
-44.304695,36,0.243981
-118.36609,77,0.351855
-104.373767,81,0.465101
-95.754092,54,0.540672
-55.638249,43,0.600685
-65.249374,41,0.657878
-52.699913,33,0.704138
-20.274467,15,0.725232
-35.925152,29,0.765884
-47.94317,37,0.81782
-27.430435,32,0.862855
9.204974,57,0.942376
-19.952421,28,0.981557
-17.016088,23,1.013678
-1011.784811,1000,2.431228
-72.677533,76,2.537796
-64.548031,49,2.606283
-138.773932,135,2.794663
-37.148867,42,2.853723
-66.799865,59,2.936316
-20.877392,44,3.821919
-15.378868,12,3.838936
-39.417264,30,3.881057
-161.816233,125,4.055639
-83.11725,65,4.146702
-51.837724,40,4.202557
-48.034396,34,4.250088
-28.590689,22,4.28107
-27.569698,23,4.313421
-21.837751,17,4.337188
-43.079021,25,4.372067
-39.104717,34,4.419836
-46.109649,36,4.470284
-1053.24116,1000,5.879504
-5.801889,24,5.913273
-93.230205,89,6.037652
-318.496033,347,6.522043
-151.144623,102,6.664975
-15.997757,11,7.497147
-24.180078,31,7.541891
-27.376257,62,7.629221
-29.084167,15,7.650348
-58.352055,64,7.739774
-19.436107,16,7.762277
-13.828093,13,7.780567
-78.851004,48,7.847355
-23.465175,24,7.881164
-14.249467,52,7.953824
-77.642361,135,8.142154
-35.917305,57,8.221821
-44.943789,58,8.302912
-20.219774,13,8.321256
-33.316825,43,8.381409
-427.378548,401,8.946714
-38.2827,46,9.011048
-20.178723,13,9.029263
-96.912369,90,9.154849
-204.288091,212,9.451079
-69.541727,66,9.543242
-95.713608,64,9.632548
-999.29987,1000,11.858459
-120.012082,117,12.022033
-47.332487,18,12.047358
-141.464053,125,12.221626
-39.109195,41,12.278803
-6.754383,18,12.304193
-126.682878,83,12.419946
-13.317693,11,12.435475
-114.255771,59,12.517678
-25.312587,38,12.570629
-46.233168,50,12.640515
-26.686507,38,12.693873
-0.96479,12,12.710859
-76.354853,35,12.759816
-59.426705,55,12.836303
-7.939116,20,12.864859
-18.575016,16,12.887349
-125.609676,166,13.118348
-96.76772,74,13.221621
-63.736855,32,13.26745
-21.596518,47,13.33321
-10.095342,35,13.382053
-31.419665,34,13.429585
-8.610775,15,13.450607
-84.691913,120,13.618183
-62.594994,84,13.735591
-19.280894,19,13.762247
-50.673417,70,13.860031
-69.556601,70,13.958129
-109.25267,121,14.944387
-34.639586,28,14.983713
-45.603065,61,15.068984
-37.401466,18,15.094435
-48.753045,46,15.158641
-142.416749,80,15.270231
-16.801698,12,15.287254
-95.324604,83,15.403802
-24.419763,22,15.43468
-36.121948,24,15.468426
-169.698449,127,15.645718
-13.395295,31,15.689056
-52.860966,49,15.757518
-21.413846,15,15.778582
-41.454119,29,15.819155
-177.90893,144,16.02037
-14.388856,31,16.064042
-30.153555,25,16.099261
-234.559059,172,16.339479
-8.036509,18,16.364833
-138.923319,142,16.56326
-111.269619,63,16.651391
-7.948673,21,16.680918
-17.254649,46,16.745266
-75.992454,45,16.808294
-35.194385,26,16.845193
-23.431567,47,16.911012
-80.697473,45,16.974286
-19.198364,21,17.003889
-49.297242,47,17.069718
-107.76739,141,17.267075
-41.181295,33,17.313408
-145.8926,132,17.498142
-7.773776,13,17.516475
-22.034907,41,17.573894
-18.7293,16,17.596913
-32.161858,36,17.647345
-90.307522,82,18.593166
-18.900859,17,18.617229
-43.664962,41,18.674743
-38.628477,76,18.780922
-36.111408,49,18.849304
-46.307569,26,18.885681
-31.590786,58,18.966841
-90.857965,47,19.032744
-40.276481,19,19.059355
-69.530408,54,19.134858
-16.072039,17,19.158675
-30.428594,24,19.192276
-8.726439,23,19.224715
-115.882874,102,19.367111
-63.318909,88,19.490329
-18.658296,18,19.515737
-38.034334,33,19.562204
9.628773,9,19.574922
-20.538356,18,19.600242
-30.696015,20,19.628255
-90.091389,81,19.741297
-974.96999,1000,21.15011
-17.481341,15,21.171343
-16.239879,24,21.205207
-8.134381,18,21.230679
-57.252633,44,21.292062
-16.786439,29,21.332729
-16.575663,12,21.349654
-43.170735,55,21.426416
-30.543045,26,22.283798
-11.234994,20,22.312344
-43.180113,54,22.387931
-27.744419,33,22.434265
-39.822341,29,22.475199
-14.426343,13,22.493452
-28.501407,50,22.564023
-59.757948,31,22.607356
3.284988,24,22.640986
-16.071708,17,22.664838
-57.210904,46,22.72895
-24.906943,46,22.793151
-10.825128,50,22.863032
-155.689217,75,22.968072
-18.109393,22,22.998791
-83.869009,65,23.089778
-89.140718,59,23.172079
-64.196368,43,23.232365
0.533337,17,23.256294
-1027.307458,1000,24.668298
-19.11923,63,24.756744
8.417383,29,24.797321
-88.280936,60,24.881037
-53.111371,45,24.943938
-62.740495,87,25.066347
-51.812708,65,25.97563
-65.104089,35,26.025128
-20.570051,40,26.081408
-23.167329,51,26.152871
-74.718605,75,26.257968
-38.757362,53,26.331847
-62.878343,50,26.401424
-16.97752,11,26.41703
-36.829652,27,26.454858
-998.054174,1000,27.864782
-9.895942,11,27.880494
-53.97283,94,28.011898
-25.430431,17,28.035876
-944.652948,1000,30.268255
-19.766797,34,30.316031
-20.974616,24,30.349864
-20.024999,15,30.371006
-50.565791,81,30.484312
-12.143893,43,30.544878
-10.034213,16,30.56735
-40.810547,16,30.589891
-9.276639,20,30.618123
-42.025654,27,30.655864
-39.128289,60,30.739681
-31.205225,42,30.799079
-33.275226,44,30.86067
-13.097687,56,30.938829
-4.43651,18,30.964245
-77.023914,73,31.066489
-111.41899,111,31.221246
-9.769881,10,31.235352
-33.787777,32,31.280319
-11.89355,37,31.332146
-7.084875,31,31.375631
-60.822354,30,31.417591
-38.409029,24,31.451403
-111.538614,76,31.558021
3.570885,30,31.600176
-26.972379,32,31.644948
-183.258719,219,31.950893
6.352471,28,31.990363
-40.337891,69,32.087312
-19.688701,19,32.114014
-37.160184,71,32.213873
-63.561966,22,32.244875
-14.864582,15,32.265963
-23.316844,24,32.29962
-118.111038,166,32.531594
-19.790628,33,33.394836
-72.570047,104,33.540992
-96.603533,117,33.704883
-35.65172,23,33.737139
3.8714,24,33.770838
-279.487022,240,34.108601
-96.166446,137,34.302671
-83.524939,75,34.407639
-41.391146,31,34.451167
-36.283826,34,34.4988
-13.772992,21,34.528551
-86.473059,80,34.641263
-62.24215,69,34.737824
-19.354569,23,34.770076
-80.714287,58,34.851181
-12.000486,37,34.903132
-983.236416,1000,37.133081
-24.946098,28,37.17246
-103.403944,80,37.284169
-119.663572,120,37.452495
-171.112029,132,37.637019
-89.142939,80,37.74914
-76.838869,163,37.976348
-27.913216,27,38.014186
-29.487931,33,38.060271
-60.618591,69,38.156604
-5.228437,17,38.180463
-13.580408,12,38.197371
-112.654003,88,38.320779
-978.542088,1000,39.728168
-912.761449,1000,41.959498
-45.958953,58,42.040744
-362.464554,370,42.561183
10.623245,55,42.638497
-35.989952,42,42.697249
-24.774985,20,42.725432
-22.225403,14,42.745409
-58.142498,34,42.792937
-1024.914851,990,45.026266
-22.669225,31,45.069787
-1.695831,65,45.160554
-28.430643,37,45.21222
-29.603532,31,45.255893
-5.502975,35,45.304735
-8.09025,14,45.324489
-69.196332,62,45.411034
4.645378,23,45.443275
-38.013087,36,45.4938
-52.315886,52,45.566493
-95.717545,110,45.7206
-112.990728,77,45.829161
-13.277254,20,45.85741
-16.711472,33,45.903615
38.0887,43,45.963718
-32.691173,58,46.044701
-87.475077,57,46.124406
-16.29406,25,46.159297
-121.775404,108,46.309916
-16.977979,17,46.333881
-34.968191,32,46.37873
-29.794888,48,46.445755
-9.285033,17,46.469584
-68.219249,48,46.53743
-966.958429,1000,48.784658
-50.639199,88,48.907327
-22.903489,25,48.942215
-143.377049,155,49.159172
-22.112482,39,49.213811
-11.509094,11,49.229438
-7.797373,16,49.252036
-11.46328,11,49.267701
-37.547033,29,49.308255
-38.728586,33,49.354458
-31.349681,42,49.413231
-155.130422,162,49.639396
-30.855122,21,49.669017
-183.067433,166,49.902223
-33.008825,31,49.945563
-49.167324,73,50.047418
-87.461577,101,50.188152
-15.293223,31,50.231639
-32.793882,21,50.261159
-32.416758,22,50.29208
-117.528659,83,50.40784
-16.293906,22,50.438701
-37.348702,50,50.50833
-17.027622,25,50.543565
-30.743301,43,50.603811
-64.997098,39,50.658265
-89.229933,108,50.809627
-32.25204,65,50.900599
-21.155042,17,50.924505
-15.499637,19,50.951256
-27.756076,42,51.010084
-17.196186,25,51.045228
-76.814989,75,51.969086
-8.628693,12,51.986089
-876.250904,988,53.378861
-64.496269,46,53.44351
-15.425079,19,53.470259
0.186588,21,53.499664
-26.184608,20,53.527882
-12.497731,18,53.553108
-4.69327,26,53.590024
-61.396282,55,53.667051
-940.974111,1000,55.904573
-7.43519,18,55.93018
-63.021762,138,56.122912
-18.661566,12,56.139837
-139.997195,98,56.276499
-19.385128,23,56.30855
-79.49879,47,56.374438
-92.53587,51,56.44548
-36.102252,79,56.556007
-26.170663,57,56.63557
-11.285227,10,56.64974
-54.559189,86,56.770549
-38.400831,28,56.80983
-36.434386,24,56.843395
-221.740221,178,57.093872
-16.478074,13,57.11219
-65.888491,68,57.207387
-28.39761,54,57.28393
-5.326959,35,57.333028
-48.91253,46,57.398108
-49.859581,45,57.461444
-17.890582,18,57.486845
-28.848509,27,57.524712
-160.863092,171,57.764007
-26.972307,16,57.786936
-22.769092,41,57.844332
-8.325806,15,57.865487
-22.624735,37,57.917451
-14.168706,29,57.958191
-15.260158,17,57.982112
-37.588848,34,58.029753
12.046103,24,58.063329
-33.141466,62,58.15034
-42.089448,32,58.195268
-21.68,15,58.216513
-77.815313,59,58.299316
-13.871728,26,58.336135
-14.85112,19,58.362787
-351.523579,466,59.863329
-56.282224,36,59.913755
-4.036061,37,59.965509
-26.268104,84,60.083219
-48.129908,46,60.147477
-43.649633,23,60.179864
-29.55014,20,60.20783
8.049068,18,60.233084
-183.659997,193,60.502278
-27.703719,42,60.561204
-16.47116,14,60.580963
-72.951796,79,60.691132
2.214739,11,60.706749
-84.54566,201,60.987432
-15.152647,27,61.025296
-21.772757,44,61.086896
-8.931939,23,61.119001
-83.31959,81,61.232919
-107.116563,126,61.411771
-20.255957,17,61.436011
-112.75374,91,61.563476
-5.626331,11,61.578974
-48.99755,56,61.657253
-933.438519,1000,63.901927
-3.953137,24,63.935749
-26.20588,35,63.984723
-886.792533,1000,65.391636
-15.180717,37,65.443512
-27.720284,35,65.49227
-27.857452,22,65.523277
-6.301355,17,65.547176
-19.075542,18,65.572614
-890.215288,1000,67.80792
-29.227033,89,67.932103
-44.888066,18,67.957373
-122.642993,88,68.07996
-10.270737,33,68.126165
-31.72797,32,68.171301
-74.868669,58,68.252333
-63.847884,48,68.319644
-30.67879,39,68.374268
3.517646,18,68.399496
-83.406133,54,68.475179
-17.017206,29,68.515961
-79.12708,130,68.697701
-50.883635,58,68.779357
-35.149552,31,68.822662
-30.629886,46,68.887101
-26.582021,29,68.927942
-34.609204,29,68.968647
-14.381501,15,68.989675
-192.413167,121,69.158953
-18.585044,41,69.216133
-14.644916,15,69.237262
-2.16912,34,69.284985
-14.734379,43,69.345056
-14.675061,14,69.364743
-49.666287,25,69.399693
-34.049073,83,69.516755
-6.670334,14,69.536641
-74.417321,53,69.611098
1.313747,15,70.466813
-10.741485,13,70.485389
-96.379842,113,70.64389
-31.145297,59,70.726821
-33.728996,39,70.781382
-55.663054,67,70.875123
-15.635733,17,70.899071
-36.663315,26,70.935381
-99.936837,74,71.038507
-58.99656,54,71.11419
-37.493552,16,71.136712
-10.575509,17,71.160613
-30.030653,29,71.20115
-23.314068,17,71.224985
-70.946921,122,71.395427
-174.521248,114,71.554868
10.806258,21,71.584851
-69.639526,57,71.664663
-9.218058,12,71.681645
-18.596374,31,71.725176
-62.247963,62,71.811664
-30.752342,65,71.902612
-17.109325,14,71.922229
-27.319861,19,71.948871
3.568785,15,71.970017
-21.156611,20,71.99863
-58.818363,31,72.041993
-15.081231,15,72.063082
1.620372,75,72.167681
-25.55929,22,72.198548
-113.307155,74,72.302073
-69.684208,85,72.420859
-85.897648,56,72.499131
-111.331923,242,72.838851
-36.685541,31,72.882443
-14.991917,25,72.917501
-83.169049,88,73.040706
-68.284266,47,73.106188
-16.143555,12,73.123006
-167.393796,110,73.276418
-16.237056,24,73.310112
-777.42087,1000,75.553396
-95.916911,99,75.692029
-11.539274,25,75.727307
-13.474316,72,75.827863
-47.187279,64,75.917445
-19.921264,12,75.934306
-24.756626,19,75.961005
-5.785637,31,76.004323
-9.770297,51,76.075853
-57.304267,91,76.202549
-19.039955,22,76.23334
-228.961994,250,76.582339
-222.337968,231,76.905949
-36.064512,24,76.939587
-27.807657,25,76.974674
-24.68203,19,77.001297
-70.645931,50,77.913803
-13.027538,36,77.964351
-78.360043,56,78.042734
-22.384142,14,78.062552
-30.825784,32,78.107288
10.151641,70,78.205344
-67.635069,81,78.31841
-23.192124,33,78.364943
-44.105418,60,78.448851
-8.876408,12,78.465835
-72.868328,76,78.572644
-30.009948,38,78.626042
-28.692796,33,78.672128
-36.406365,41,78.729626
-881.180602,1000,80.138682
-58.520387,42,80.197452
-31.146299,28,80.236622
-31.913777,45,80.29958
-30.955784,58,80.380629
-24.990365,32,80.425438
-13.726556,30,80.467752
-24.452891,29,80.508407
2.67149,40,80.564481
-462.517215,498,82.084309
-67.257884,99,82.222851
-20.688213,34,82.270606
-37.729403,71,82.369977
-77.955608,78,82.47875
-7.391873,75,82.584209
-17.829773,21,82.613634
-52.334139,49,82.68199
-56.059926,32,82.726719
-27.62371,24,82.760413
-23.539197,38,82.813779
-2.686069,12,82.830699
-41.435545,34,82.878184
-30.677405,26,82.914624
-23.094037,78,83.023425
-29.666877,23,83.05584
-37.697114,19,83.082441
-43.430094,69,83.178509
-29.410649,35,83.227413
-56.782839,59,83.310038
-140.801417,132,83.494782
-31.679431,31,83.538444
-20.881183,26,83.575075
-117.481235,85,83.693878
-22.609155,15,83.714867
-25.034037,15,83.736549
-25.132551,69,83.833171
-64.360527,94,83.964478
-30.787477,44,84.026047
-18.648201,20,84.05418
-39.413304,29,84.094611
-48.211959,66,84.187951
-10.548357,10,84.202013
11.222279,40,84.257744
-22.153077,20,84.286071
-39.288187,36,84.336548
-102.176288,85,85.290922
-22.437966,22,85.322174
-68.116081,56,85.400519
-72.67969,51,85.471787
-86.169593,97,85.607851
-1.198905,10,85.621917
-71.029406,52,85.694784
-75.837858,122,85.865856
-9.865539,41,85.923258
-72.845034,90,86.048672
-195.14319,138,86.240911
-15.687259,31,86.284572
-25.418627,16,86.306985
-21.172206,75,86.411477
-109.31941,107,86.561403
-91.830255,70,86.658901
-7.408265,56,86.736996
-647.9271,750,87.79154
-61.477868,51,87.863358
-49.383403,83,87.979337
9.366797,27,88.017594
-2.924856,51,88.089247
-55.987215,44,88.996052
-6.826561,45,89.060147
-19.097066,43,89.12044
-6.383322,34,89.168063
-18.020614,18,89.193375
-15.783849,14,89.21292
-49.072722,69,89.309465
-11.669516,22,89.34042
-5.214359,23,89.372796
-52.082825,42,89.431683
-13.235731,30,89.473901
-42.975657,47,89.539914
-12.087441,31,89.583919
-17.793641,30,89.62601
-18.71197,48,89.692868
-105.877238,134,89.880642
-23.992214,30,89.922672
-22.556431,42,89.981356
-19.473661,47,90.047073
-37.517469,21,90.07837
-37.04729,21,90.107978
-55.73463,32,90.153101
-47.067617,37,90.204889
-43.649023,32,90.24972
-50.06929,106,90.398322
-29.113396,44,90.459847
-27.033745,33,90.506398
-121.43524,107,90.65676
-23.297986,21,90.686326
-812.131349,1000,92.931088
-66.826375,62,93.018146
-53.725168,33,93.064456
-27.458518,20,93.092494
-4.368589,64,93.182301
-58.977097,54,93.257809
-8.15056,35,93.306873
-43.68674,48,93.373892
-75.074612,124,93.547101
-40.017198,57,93.62667
-6.676082,10,93.640692
-23.118815,46,93.704949
10.798647,29,93.745897
-3.457252,17,93.769877
-2.587135,33,93.81615
-7.37167,44,93.877713
-26.890498,80,93.989247
-20.574741,37,94.04099
-77.754543,94,94.17228
-1.716918,34,94.219886
-16.814706,13,94.238133
-34.971421,31,94.28163
-804.032566,1000,96.510801
-20.272256,30,96.55307
-36.104262,41,96.610881
-125.237263,102,96.752877
-12.859253,13,96.771185
-48.187701,91,96.900295
-30.380255,47,96.966266
-60.288393,83,97.08238
-22.989906,18,97.108564
-83.898072,127,97.287042
-58.04575,100,97.42743
-13.390258,18,97.452605
8.37141,20,97.481017
-704.791577,807,98.623559
-11.580585,17,98.647527
-27.619674,44,98.70917
-2.883841,10,98.723294
5.962605,66,98.818093
-12.06175,45,98.881453
-21.593422,15,98.902488
-18.365732,16,98.925045
-57.755425,56,99.003294
-110.204925,58,99.084233
-50.541443,38,99.137634
-49.209041,62,99.224595
-817.179342,1000,101.468229
-12.591733,19,101.495191
-128.465419,118,101.660653
-26.51493,46,101.725167
-65.135008,48,101.792092
-28.754327,26,101.82862
-27.916827,83,101.944921
-12.236795,11,101.96054
-15.758415,12,101.977487
-10.631436,11,101.993063
-4.90965,19,102.01968
-41.13737,32,102.064721
-112.616301,120,102.23227
-35.792618,38,102.286183
-21.002859,20,102.314385
-7.204291,34,102.36223
-11.453121,18,102.387668
-0.551232,27,102.425483
-8.790106,13,102.443806
-31.797837,45,102.506507
-21.723549,39,102.561421
-86.106516,81,102.674324
-2.2242,59,102.756716
-11.396114,11,102.77229
-6.29561,31,102.815891
1.889635,17,102.839835
-268.918481,377,104.191159
-21.552555,33,104.237363
-7.043816,12,104.254339
-32.889332,43,104.314671
-70.477791,89,104.438996
-37.00381,36,104.491262
-33.521421,24,104.52533
-66.194909,55,104.602789
-9.054127,43,104.663255
2.035961,20,104.691356
-23.642669,57,104.771377
-34.717997,28,104.811045
-15.069899,34,104.859407
-23.781833,97,104.995233
-22.018753,24,105.028997
-10.598557,20,105.057162
-76.352373,54,105.132833
-131.997657,129,105.313909
-20.47231,50,105.384347
0.404795,18,105.409724
-59.625685,30,105.45178
-30.617313,28,105.491395
-19.266295,66,105.583776
-3.25096,21,105.613313
-15.445686,34,105.660964
-27.329978,35,105.70981
-15.90098,24,105.743721
-169.536684,173,105.986659
25.071731,33,106.032956
1.352559,57,106.112731
-24.675692,21,106.142329
-35.194775,41,106.200054
-58.600269,122,106.371349
6.90494,34,106.419115
-21.214774,24,106.452781
-217.013628,148,106.660974
-42.089665,123,107.665176
-36.676622,28,107.705328
-13.584615,18,107.730623
-26.208772,14,107.750296
2.656873,20,107.778325
-51.643474,79,107.889048
-21.736492,16,107.911466
-36.845728,25,107.946557
-72.39453,35,107.995751
-28.474227,66,108.088217
-8.66834,23,108.120601
-34.155077,51,108.191941
-110.731204,119,108.358308
-9.357655,28,108.397319
-72.80295,66,108.489819
-34.876056,23,108.522163
-43.3851,48,108.589417
-2.034312,30,108.631426
4.330474,61,108.716769
-53.069425,51,108.788744
-45.15673,65,108.879609
-26.587989,20,108.90758
-13.941067,46,108.971819
-67.491167,95,109.104673
-811.128879,1000,111.355257
-76.08749,86,111.47555
-27.217942,39,111.530226
-69.99727,93,111.660244
-30.440037,16,111.682786
-32.373332,38,111.735759
-10.513957,22,111.7667
-19.546439,25,111.801831
-2.281957,22,111.832807
-68.704442,59,111.91509
-6.759698,22,111.945976
-78.320549,69,112.042401
-103.432247,88,112.165686
-106.708651,121,112.335294
-53.014384,37,112.386984
-26.53667,15,112.408068
-48.940988,81,112.520976
-21.607452,49,112.589544
-28.452436,35,112.638345
-3.751338,14,112.657952
-50.071123,43,112.718076
-15.747778,45,112.781096
-9.940206,11,112.796911
-9.515751,19,112.823562
0.033075,31,112.867164
-14.267648,33,112.913483
-30.863,23,112.945719
-123.896999,172,113.185656
-1.169667,26,113.222068
-5.028864,34,113.269652
-0.050415,11,113.285154
-49.193521,46,113.349634
-739.440363,1000,115.590056
-49.344876,90,115.715746
-66.206787,83,115.831945
-27.696374,58,115.91346
-21.496982,77,116.021091
-30.924937,49,116.089807
-6.458623,52,116.162643
-20.295775,18,116.187881
-30.013386,22,116.218699
-23.896385,14,116.238434
-11.759505,23,116.27067
-31.931197,41,116.32805
-16.146117,11,116.343942
-26.310703,44,116.405378
-68.402526,71,116.504776
-17.505312,21,116.534168
-102.57186,125,116.708915
-4.78389,21,116.738375
-68.919374,75,116.84381
-30.707851,28,116.882946
-12.75139,11,116.898523
-51.749939,37,116.950458
-5.362801,33,116.996522
-35.132977,69,117.093191
-7.708767,19,117.119972
-0.243344,8,117.131291
-8.469229,26,117.167652
-22.119944,13,117.185951
-20.372016,83,117.302621
-126.174682,85,117.422373
-1.662264,25,117.457761
-61.213692,56,117.536346
-12.871616,26,117.572872
-58.128045,60,117.656851
-42.073773,37,117.708457
-3.145339,18,117.733649
-39.565813,33,117.779984
-19.208589,17,117.803951
-825.143197,1000,120.055784
-10.402524,35,120.105649
-15.141546,19,120.132275
-1.595647,14,120.152135
-27.476621,56,120.230491
-39.556961,63,120.318804
-4.012494,7,120.328887
-5.577014,24,120.362786
0.130364,40,120.418745
-2.898078,17,120.44267
-33.980622,51,120.51412
-2.13377,27,120.552006
-10.616181,33,120.598418
-15.4757,19,120.625184
-7.643139,51,120.69648
-9.039104,12,120.713416
-17.81549,11,120.728929
-15.863178,39,120.783971
-19.606726,54,120.860441
-9.129188,17,120.884427
0.819725,16,120.907089
-19.480617,34,120.954845
-56.077408,71,121.054285
-61.47268,39,121.108916
-16.408373,29,121.149637
-47.923471,53,121.224821
-45.06829,36,121.276177
-55.140011,39,121.331042
-18.115718,25,121.366563
-655.483733,1000,123.604103
-58.980047,48,123.671402
-815.239965,1000,125.079194
-0.738425,16,125.101861
-56.686727,58,125.182886
-30.955707,42,125.241671
-2.678448,24,125.275191
-1.337975,28,126.136981
-35.024444,63,126.225069
-28.480857,24,126.258745
-10.466766,13,126.277033
9.496617,27,126.314918
-34.603291,50,126.385148
-15.065706,28,126.424588
-39.308959,88,126.547726
-26.721429,25,126.582951
-17.287694,13,126.601357
-68.365046,111,126.756163
-44.801332,38,126.809557
22.409199,37,126.861836
-6.452293,37,126.913828
-11.559842,15,126.935114
-56.363626,80,127.046846
-3.376891,12,127.063817
-27.924177,28,127.103327
-9.08613,17,127.12744
-36.150465,37,127.179082
-25.352309,36,127.229625
-7.104837,16,127.252001
-18.586825,33,127.298239
-56.545113,96,127.433957
-15.476508,52,127.50709
-9.574059,58,127.588347
-802.340904,1000,129.837585
-11.543092,36,129.888631
-9.00848,44,129.950304
-48.756357,69,130.046681
-57.99314,58,130.128249
-80.230733,85,130.246963
-148.53805,99,130.385459
-25.926638,16,130.407948
-16.493721,23,130.440274
-10.654714,33,130.486697
-24.460391,23,130.519151
-325.559719,376,131.048276
-12.452643,16,131.070846
-86.405257,52,131.143516
-32.284961,53,131.217474
-20.879385,53,131.29132
-33.682707,75,131.396527
-18.344983,25,131.431561
-24.553181,21,131.461051
-14.873016,22,131.491923
-111.304338,78,131.60127
-113.367533,120,131.768885
-31.522054,60,131.852707
-98.091603,155,132.069022
-20.566866,30,132.111283
-54.349782,31,132.154736
-4.525476,24,132.18851
-3.034714,41,132.245832
-20.734467,19,132.272505
10.278843,37,132.325235
-8.207026,30,132.36798
-8.667165,13,132.386361
-49.521384,33,132.432554
-18.576196,13,132.450898
-9.728546,18,132.476209
-5.495718,10,132.490376
-129.611138,143,132.690495
-62.485223,51,133.592945
-34.426103,33,133.639068
38.483173,53,133.713234
-24.325428,37,133.765172
2.591122,65,133.856344
0.985527,18,133.881711
-49.833198,53,133.956096
-31.339308,28,133.995342
-84.152313,99,134.13386
-76.011952,122,134.305092
-21.403232,24,134.339094
-8.899273,86,134.459098
-18.406255,22,134.49004
-55.808157,70,134.588361
-131.158898,129,134.768064
-392.060778,563,135.559141
-80.459538,77,135.666984
-192.028535,133,135.852851
-16.311636,14,135.872626
-64.253104,93,136.002598
-16.049374,45,136.065573
-33.353445,58,136.146718
-41.320017,73,136.248624
13.381581,42,136.307516
-32.062036,45,136.370708
-31.393068,47,137.259943
-9.959064,32,137.305043
-7.595502,11,137.32059
-70.302722,48,137.38818
-51.382114,35,137.437185
10.632239,89,137.562078
-4.522312,19,137.588906
-2.651925,45,137.65209
-24.485993,22,137.682979
-63.315399,103,137.826782
-56.802075,90,137.953032
-25.503877,55,138.029516
-24.620853,33,138.075822
-12.262015,23,138.108982
-4.251779,17,138.1332
1.008435,14,138.153128
-52.461947,158,138.374475
-16.425572,17,138.399409
2.415006,27,138.437291
-25.571919,25,138.472352
-35.455834,21,138.501791
-23.263081,16,138.524549
-40.12077,39,138.579124
-6.752171,46,138.647125
-25.137695,34,138.694603
-2.654257,33,138.740757
27.041531,29,138.781624
-22.882824,15,138.802924
-12.053788,34,138.850658
0.617861,15,138.871981
-19.799324,21,138.901354
-41.963736,67,138.99501
-10.906797,13,139.01331
-4.976384,53,139.087324
-14.441371,47,139.153254
-24.264344,37,139.205091
-15.10219,26,139.241604
-61.597169,73,139.343708
-15.716626,13,139.362027
-801.61575,1000,141.601078
-13.853574,17,141.625179
-667.949544,824,142.78585
-14.787688,14,142.805624
-50.881127,38,142.858765
-114.95228,91,142.985989
-14.849818,41,143.043177
-108.507779,106,143.190903
-32.360737,32,143.235725
-27.891224,44,143.297234
-21.576791,69,143.394076
29.248793,97,143.529793
-677.56663,936,145.682053
-15.971903,21,145.711513
-15.149343,17,145.735573
-52.330234,56,145.813581
-68.220248,189,146.077944
-11.926724,28,146.117264
-32.033633,78,146.226228
0.685962,60,146.309922
-28.244259,50,146.379956
-54.375909,94,146.511708
-7.549174,23,146.544159
-14.99614,66,146.636247
-22.402951,76,146.742384
-44.352164,53,146.816637
-15.927458,51,146.888039
-24.949263,56,146.966503
-24.471481,33,147.012771
-17.010482,15,147.033846
-22.991404,18,147.059275
-10.933904,46,147.123787
-3.093426,11,147.139447
-13.083337,13,147.157714
-41.373531,56,147.236074
2.075156,9,147.248873
10.895874,16,147.271428
-17.421491,52,147.344336
-21.35688,59,147.427007
-23.558872,24,147.46062
